,image,caption,ko_captions
1688,1355945307_f9e01a9a05.jpg,The man is driving a small red race car around a track .,남자는 트랙 주위에 작은 빨간 경주 용 자동차를 운전하고 있습니다.
1689,1355945307_f9e01a9a05.jpg,The red car has the number seven on the side in a white circle .,빨간 차는 흰색 원의 측면에 7 번이 있습니다.
1690,1356543628_c13ebe38fb.jpg,A girl carries a lot through the grass .,소녀는 잔디를 많이 옮깁니다.
1691,1356543628_c13ebe38fb.jpg,A girl in a forest carrying camping gear,캠핑 장비를 들고 숲에있는 소녀
1692,1356543628_c13ebe38fb.jpg,A girl in an orange shirt and pink sandals carries equipment .,오렌지 셔츠와 분홍색 샌들의 소녀는 장비를 운반합니다.
1693,1356543628_c13ebe38fb.jpg,"Little girl in rural area , carrying bags and stuffed animal .","시골 지역의 어린 소녀, 가방과 박제 동물을 들고 다."
1694,1356543628_c13ebe38fb.jpg,Young girl carrying camping gear and a stuffed brown dog .,캠핑 장비를 들고있는 어린 소녀와 박제 갈색 개.
1695,1356796100_b265479721.jpg,A girl in a flowered dress peaking through some leaves .,꽃 드레스를 입은 소녀가 잎을 통해 정점에 달했습니다.
1696,1356796100_b265479721.jpg,A girl peeks through the leaves on a tree .,소녀는 나무 위의 잎을 엿볼 수 있습니다.
1697,1356796100_b265479721.jpg,a girl peeks through the green leaves .,소녀는 녹색 잎을 엿볼 수 있습니다.
1698,1356796100_b265479721.jpg,A young girl peers through the green foliage .,어린 소녀가 녹색 단풍을 통해 동맹합니다.
1699,1356796100_b265479721.jpg,A young girl 's face looking through leaves .,어린 소녀의 얼굴은 잎을 통해보고 있습니다.
1700,1357689954_72588dfdc4.jpg,A boy is attempting to rock-climb a prefabricated wall .,소년은 조립식 벽을 암석하려고합니다.
1701,1357689954_72588dfdc4.jpg,A boy is climbing up an artificial climbing wall whilst attached to a rope .,소년이 밧줄에 붙어있는 동안 인공 등반 벽을 오르고 있습니다.
1702,1357689954_72588dfdc4.jpg,A frightened little boy on a climbing wall .,등반 벽에서 두려워하는 어린 소년.
1703,1357689954_72588dfdc4.jpg,Boy climbing a rock wall .,바위 벽을 오르는 소년.
1704,1357689954_72588dfdc4.jpg,Young boy in climbing harness scaling a climbing wall .,등산 벽을 확장하는 하네스 등반에있는 어린 소년.
1705,1357724865_4faf4e1418.jpg,A half-dressed man walks into a river at the bottom of a small waterfall .,반 차단 된 남자가 작은 폭포의 바닥에있는 강으로 들어갑니다.
1706,1357724865_4faf4e1418.jpg,A man is standing in water near a waterfall .,한 남자가 폭포 근처의 물에 서 있습니다.
1707,1357724865_4faf4e1418.jpg,A man standing in the water at the base of a waterfall .,폭포의 바닥에있는 물에 서있는 남자.
1708,1357724865_4faf4e1418.jpg,A man wades in the water and watches a waterfall .,한 남자가 물에 젖어 폭포를 지켜 봅니다.
1709,1357724865_4faf4e1418.jpg,The man stands in a body of water near a waterfall .,남자는 폭포 근처의 물 몸체에 서 있습니다.
1710,1357753846_6185e26040.jpg,"A big , black dog runs through the water , near the shore .",크고 검은 개가 해안 근처의 물을 통과합니다.
1711,1357753846_6185e26040.jpg,A black dog crossing a stream,시내를 건너는 검은 개
1712,1357753846_6185e26040.jpg,A black dog is walking through a stream of water .,검은 개가 물의 흐름을 걷고 있습니다.
1713,1357753846_6185e26040.jpg,a black dog runs through the water .,검은 개가 물을 통과합니다.
1714,1357753846_6185e26040.jpg,A black dog walks through some water .,검은 개가 물을 통과합니다.
1715,1358089136_976e3d2e30.jpg,A boy sand surfing down a hill,언덕 아래로 서핑하는 소년 모래
1716,1358089136_976e3d2e30.jpg,A man is attempting to surf down a hill made of sand on a sunny day .,한 남자가 화창한 날에 모래로 만든 언덕을 서핑하려고합니다.
1717,1358089136_976e3d2e30.jpg,A man is sliding down a huge sand dune on a sunny day .,한 남자가 화창한 날에 거대한 모래 모래 언덕을 미끄러 뜨리고 있습니다.
1718,1358089136_976e3d2e30.jpg,A man is surfing down a hill of sand .,남자가 모래 언덕 아래로 서핑하고 있습니다.
1719,1358089136_976e3d2e30.jpg,A young man in shorts and t-shirt is snowboarding under a bright blue sky .,반바지와 티셔츠를 입은 청년은 밝은 푸른 하늘 아래 스노우 보드입니다.
1720,1358892595_7a37c45788.jpg,A dog runs through the forest with something in its mouth .,개는 입안에 무언가가있는 숲을 통과합니다.
1721,1358892595_7a37c45788.jpg,A dog runs while holding an object in its mouth .,개가 입에 물건을 잡고있는 동안 개가 달린다.
1722,1358892595_7a37c45788.jpg,A yellow dog running through a grassy area carrying something small in its mouth .,입에 작은 물건을 들고 잔디밭을 통과하는 노란 개.
1723,1358892595_7a37c45788.jpg,A young puppy with a red collar running with a leaf in its mouth .,입에 잎이 달린 빨간 칼라가있는 어린 강아지.
1724,1358892595_7a37c45788.jpg,The dog is carrying a toy through the grass .,개는 잔디를 통해 장난감을 들고 있습니다.
1725,1359101233_16c2c150e3.jpg,a dog in a red jacket is running on the grass .,빨간 재킷에있는 개가 잔디에서 달리고 있습니다.
1726,1359101233_16c2c150e3.jpg,A dog wearing a red saddle is running across a field with low grass and trees nearby .,빨간 안장을 착용 한 개가 잔디가 낮고 나무가 근처에있는 들판을 가로 질러 달리고 있습니다.
1727,1359101233_16c2c150e3.jpg,A dog with long hair and a red vest runs in the grass .,긴 머리카락과 빨간 조끼가있는 개가 잔디에 뻗어 있습니다.
1728,1359101233_16c2c150e3.jpg,A tan dog wearing a red shirt runs through the grass .,빨간 셔츠를 입은 황갈색 개가 잔디를 뚫고지나갑니다.
1729,1359101233_16c2c150e3.jpg,The dog in the red vest runs in the field .,붉은 조끼의 개는 현장에서 달린다.
1730,1361420539_e9599c60ae.jpg,A black dog is running in the grass .,검은 개가 잔디에서 달리고 있습니다.
1731,1361420539_e9599c60ae.jpg,A black poodle is running through the grass .,검은 푸들이 잔디를 통해 흐르고 있습니다.
1732,1361420539_e9599c60ae.jpg,A small black dog is in the grass .,작은 검은 개가 잔디 안에 있습니다.
1733,1361420539_e9599c60ae.jpg,The black dog is running through the grass .,검은 개는 풀을 통해 달리고 있습니다.
1734,1361420539_e9599c60ae.jpg,The black dog is walking through the tall grass .,검은 개는 키 큰 풀을 걷고 있습니다.
1735,1362128028_8422d53dc4.jpg,kids play in a blue tub full of water outside,아이들은 외부의 물로 가득 찬 파란색 욕조에서 놀아요
1736,1362128028_8422d53dc4.jpg,"On a hot day , three small kids sit in a big container filled with water .",더운 날에는 세 명의 작은 아이들이 물로 가득 찬 큰 용기에 앉아 있습니다.
1737,1362128028_8422d53dc4.jpg,The little kids sit outdoors in a small tub of water .,어린 아이들은 작은 물 욕조에 야외에 앉아 있습니다.
1738,1362128028_8422d53dc4.jpg,Three children squeeze into a plastic tub filled with water and play .,세 어린이는 물로 가득 찬 플라스틱 욕조에 짜여져 놀아요.
1739,1362128028_8422d53dc4.jpg,Three little boys take a bath in a rubber bin on the grass .,세 명의 작은 소년이 잔디에 고무 빈으로 목욕을합니다.
1740,1363843090_9425d93064.jpg,A black dog retrieves a cloth from a streambed .,검은 개가 스트림 베드에서 천을 되 찾습니다.
1741,1363843090_9425d93064.jpg,A dog drags a white rag through an almost-dried up creek .,개는 거의 건조 된 개울을 통해 흰 걸레를 끌어냅니다.
1742,1363843090_9425d93064.jpg,A dog is wading in a river with a towel in its mouth .,개는 입에 수건이있는 강에서 넘어지고 있습니다.
1743,1363843090_9425d93064.jpg,A dog walking through a small stream with a rag in his mouth .,입에 걸레가있는 작은 개울을 걷는 개.
1744,1363843090_9425d93064.jpg,A dog walking through a stream carrying a white towel in its mouth,입에 하얀 수건을 들고있는 개울을 걷는 개
1745,1363924449_487f0733df.jpg,A boy holds his hands on his head .,한 소년이 머리에 손을 잡고 있습니다.
1746,1363924449_487f0733df.jpg,A child with his hands on his head .,머리에 손이있는 아이.
1747,1363924449_487f0733df.jpg,A little boy in a striped shirt has his hands on his head .,줄무늬 셔츠를 입은 어린 소년이 머리에 손을 대고 있습니다.
1748,1363924449_487f0733df.jpg,A little boy stands with his hands on top of his head,어린 소년은 머리 위에 손을 대고 서 있습니다.
1749,1363924449_487f0733df.jpg,The blond boy wearing a striped shirt is walking through the grass .,줄무늬 셔츠를 입은 금발 소년은 잔디를 걷고 있습니다.
1750,136552115_6dc3e7231c.jpg,A helmeted man jumping off a rock on a mountain bike .,산악 자전거에서 바위에서 뛰어 내리는 헬멧을 쓴 남자.
1751,136552115_6dc3e7231c.jpg,A man jumping on his bmx with another bmxer watching .,또 다른 BMXER 시청으로 BMX에서 점프하는 남자.
1752,136552115_6dc3e7231c.jpg,A mountain biker is jumping his bike over a rock as another cyclist stands on the trail watching .,산악 자전거 타는 사람은 또 다른 자전거 타는 사람이 트레일을보고있을 때 바위 위로 자전거를 뛰어 넘고 있습니다.
1753,136552115_6dc3e7231c.jpg,A person taking a jump off a rock on a dirt bike .,흙 자전거에서 바위에서 뛰어 내리는 사람.
1754,136552115_6dc3e7231c.jpg,The bike rider jumps off a rock .,자전거 라이더가 바위에서 뛰어 내립니다.
1755,136639119_6040b00946.jpg,A climber is attempting to climb around an overhang above the woods .,등산가는 숲 위의 오버행 주위를 오르려고합니다.
1756,136639119_6040b00946.jpg,A man climbs up a cliff and reaches an overhang .,한 남자가 절벽 위로 올라가서 돌출부에 도달합니다.
1757,136639119_6040b00946.jpg,A man is rock climbing under a large cliff .,남자는 큰 절벽 아래에서 암벽 등반을하고 있습니다.
1758,136639119_6040b00946.jpg,A person is rock climbing .,사람은 암벽 등반입니다.
1759,136639119_6040b00946.jpg,Climber on rock formation using ropes .,로프를 사용하여 암석 형성에 등반.
1760,136644343_0e2b423829.jpg,A boy rides on a tire swing .,소년이 타이어 스윙을 타고 타고 있습니다.
1761,136644343_0e2b423829.jpg,A boy swinging on a tire-swing .,타이어 스윙에서 스윙하는 소년.
1762,136644343_0e2b423829.jpg,A small boy in a horizontal tire swing .,수평 타이어 스윙의 작은 소년.
1763,136644343_0e2b423829.jpg,Young boy smiles at the camera from the tire swing .,어린 소년은 타이어 스윙에서 카메라에 미소를 짓습니다.
1764,136644343_0e2b423829.jpg,Young boy swinging on a tire swing .,타이어 스윙에서 스윙하는 어린 소년.
1765,136644885_f7d2bbf546.jpg,A group of people walking across a rope bridge .,로프 다리를 가로 질러 걷는 사람들의 그룹.
1766,136644885_f7d2bbf546.jpg,A woman is crossing a rope bridge .,여자가 로프 다리를 건너고 있습니다.
1767,136644885_f7d2bbf546.jpg,A woman is crossing a rope bridge in the trees with other people waiting at one end .,한 여자는 나무의 밧줄 다리를 건너 다른 사람들이 한쪽 끝에서 기다리고 있습니다.
1768,136644885_f7d2bbf546.jpg,A woman wearing a white shirt and jeans crosses a rope bridge in a wooded area .,흰 셔츠와 청바지를 입은 여성은 나무가 우거진 지역의 밧줄 다리를 건너갑니다.
1769,136644885_f7d2bbf546.jpg,three people are crossing a rope bridge hung between pine trees .,3 명이 소나무 사이에 매달린 밧줄 다리를 건너고 있습니다.
1770,1368338041_6b4077ca98.jpg,Three dogs looking at a cement ledge .,시멘트 난간을보고있는 세 마리.
1771,1368338041_6b4077ca98.jpg,Three dogs on a sidewalk .,보도에 3 마리의 개.
1772,1368338041_6b4077ca98.jpg,Three small dogs sniff at somthing .,세 명의 작은 개가 무언가를 냄새 맡습니다.
1773,1368338041_6b4077ca98.jpg,"Three small dogs , two white and one black and white , on a sidewalk .","보도에 3 개의 작은 개, 흰색과 흑백 1 개."
1774,1368338041_6b4077ca98.jpg,Two white dogs look at one black dog on a paved walkway .,두 명의 흰 개가 포장 된 보도에서 검은 개 한 마리를 봅니다.
1775,1368383637_614646cc4a.jpg,People stand in corridor looking from balcony as another person walks dog,사람들은 다른 사람이 개를 걷는 것처럼 발코니에서 복도에 서 있습니다.
1776,1368383637_614646cc4a.jpg,People stand inside a windowed structure .,사람들은 창문 구조 안에 서 있습니다.
1777,1368383637_614646cc4a.jpg,Three people and a black and white dog in bright industrial corridor .,밝은 산업 회랑에서 세 사람과 흑백 개.
1778,1368383637_614646cc4a.jpg,Three people enjoying the view in a modern building .,현대 건물에서 전망을 즐기는 세 사람.
1779,1368383637_614646cc4a.jpg,Two people look over a terrace wall .,두 사람은 테라스 벽을 바라본다.
1780,136886677_6026c622eb.jpg,A large man sits in the back of a canoe with another man in front on a river .,큰 남자가 강에서 다른 남자와 함께 카누 뒤에 앉아 있습니다.
1781,136886677_6026c622eb.jpg,two man are paddling a kayak along a river with green trees on either side .,두 사람은 양쪽에 녹색 나무가있는 강을 따라 카약을 젓고 있습니다.
